,latitude,longitude,mean_temp,annual_prcp
469,31.8111,-106.3758,18.058875947816666,184650.0
470,30.3833,-96.1167,20.930153597851465,55363.0
471,30.5381,-95.8458,20.39354013607202,627721.0
472,34.5475,-101.7614,14.158981565408753,359015.0
473,31.7797,-95.7233,19.531689039508635,207994.0
474,28.0372,-97.8725,21.657811727543404,453766.0
475,33.8083,-100.2981,17.478320450432555,300478.0
476,27.7894,-97.6619,22.204921571886015,582482.0
477,33.08,-97.5639,17.472494214897132,430051.0
478,30.1414,-102.3917,18.212934655127842,250665.0
479,29.7,-94.1167,20.652083642187687,
480,36.0167,-102.5833,12.619804539739512,210449.0
481,33.4797,-94.6175,17.57586365448724,785592.0
482,29.2833,-103.5,21.754825398073358,8562.0
483,31.3917,-96.5656,26.511180906367482,675103.0
484,32.85,-98.05,19.35383736354479,14884.0
485,27.6833,-97.2833,22.817452254638763,555539.0
486,32.2442,-101.4536,17.917751717279256,323431.0
487,32.3122,-102.5606,17.834053948315226,32368.0
488,26.9333,-97.8,22.78425840017755,193531.0
489,28.2667,-96.8,21.522350517248455,271011.0
490,27.6722,-97.7522,25.017223563926347,3009.0
491,33.6267,-100.3369,16.95498768498067,405897.0
492,32.4667,-100.4667,17.632729560240637,15855.0
493,30.4064,-97.0133,19.76984604613,568678.0
494,34.55,-102.1,14.401540712151395,21932.0
495,31.8347,-100.9828,17.46699099300931,444317.0
496,30.7833,-94.4333,19.054348840982563,18401.0
497,31.4667,-103.4,18.407542268721517,36578.0
498,36.2361,-100.2708,13.675792623010482,386225.0
499,35.3514,-101.3897,14.291416734861713,482142.0
500,32.525,-95.1306,17.595348225865195,55998.0
501,28.25,-96.75,21.72186324475185,
502,35.7667,-102.15,13.900543569126945,7221.0
503,33.6461,-97.0592,17.458292848702314,371900.0
504,30.0592,-94.795,20.457342145097407,1590402.0
505,31.95,-96.6167,19.418054338078463,72149.0
506,30.1375,-95.1783,18.902393628192204,796427.0
507,27.4167,-97.8167,21.70023896428537,388937.0
508,29.6825,-96.8564,20.209855762732484,926348.0
509,30.0092,-97.1644,20.211010167688656,965787.0
510,31.0781,-97.3183,19.259709531164614,919015.0
511,31.8611,-97.375,18.777805841475185,632350.0
512,30.1,-97.3333,19.980876859658622,22656.0
513,36.4,-102.5667,13.219887152777778,136109.0
514,26.3231,-98.6778,23.429322435262616,5534.0
515,33.1869,-102.8281,15.29812589936449,337943.0
516,32.2314,-98.2319,17.809450869238702,613793.0
517,26.1839,-98.2539,24.054296277077775,337402.0
518,29.8,-101.5667,20.320699944772638,12130.0
519,26.1781,-97.9708,23.53294750553695,602142.0
520,30.3636,-95.0839,19.248191312099863,852251.0
521,31.0369,-100.5911,17.908032093334327,51387.0
522,31.8456,-99.5606,17.549385330303995,433615.0
523,30.25,-103.8833,16.718108866256095,41899.0
524,29.7,-96.7833,23.744208681899888,15508.0
525,25.9156,-97.4186,23.441066263351793,642101.0
526,30.9153,-94.0097,19.138740791130044,1021494.0
527,31.5192,-94.1186,19.235782752904313,673497.0
528,26.1658,-97.3458,23.8098247796691,133421.0
529,35.8656,-102.3319,9.667806628360479,307237.0
530,34.8422,-100.2103,16.680878408684027,400830.0
531,29.35,-98.45,21.257266359169897,79279.0
532,33.1833,-102.2667,15.971267770571279,170207.0
533,29.65,-103.0833,19.24518137361078,14457.0
534,32.5,-99.6167,18.324156459373764,
535,29.1572,-95.4592,20.652030133113556,1374083.0
536,26.5581,-99.1372,23.463708409458906,288334.0
537,32.7692,-94.3592,17.797650604014112,1238393.0
538,29.7047,-98.0289,20.529275441690153,88888.0
539,32.9167,-96.1333,18.77941278902873,115896.0
540,29.55,-95.7833,20.74926574649793,342698.0
541,32.6583,-94.1164,18.193165080459522,
542,29.6222,-95.6564,21.329149227301997,260577.0
543,33.2064,-97.7761,17.81890542842689,839795.0
544,34.5667,-100.3333,15.850541791523973,9484.0
545,29.6989,-96.5731,20.224813252284324,923741.0
546,33.4539,-99.6158,18.073978093770098,579476.0
